Category,ProductPrice,Quantity,PaymentMethod,CustomerAge,CustomerGender,CustomerPurchaseHistory,CustomerReturnHistory,ProductRating,Product_Warranty,ShippingMode,DiscountApplied,return_rate,effective_price,is_high_value,discount_price_ratio,is_low_rated,rating_risk_score,is_bulk_order,age_group,risk_score,Return_Risk
4,49698.23,7,3,23,0,2,1,1.6,0,0,17.15,0.5,41174.98,1,0.000345,1,1.7,1,0,5.5,0
5,41330.09,1,2,31,0,91,29,3.9,0,0,14.44,0.3187,35362.03,1,0.000349,0,0.3506,0,1,1.9561,0
5,43755.34,1,4,36,2,1,0,4.6,0,0,29.53,0.0,30834.39,1,0.000675,0,0.0,0,2,1.0,0
3,38573.3,5,2,42,1,26,6,4.2,1,1,10.26,0.2308,34615.68,1,0.000266,0,0.1846,1,2,2.6924,0
2,49533.77,5,3,52,0,67,2,3.6,2,0,20.15,0.0299,39552.72,1,0.000407,0,0.0419,1,3,2.0897,0
0,28900.09,1,4,44,0,53,27,1.7,3,0,45.16,0.5094,15848.81,1,0.001563,1,1.681,0,2,5.5282,0
6,23003.65,4,1,38,2,62,33,3.3,3,0,18.68,0.5323,18706.57,0,0.000812,0,0.9049,1,2,2.5969,0
6,26165.54,1,0,35,2,84,67,2.1,2,0,14.2,0.7976,22450.03,1,0.000543,1,2.313,0,1,5.3928,0
2,36075.47,6,0,54,0,92,51,3.2,2,1,26.71,0.5543,26439.71,1,0.00074,0,0.9977,1,3,3.6629,0
5,23840.35,5,4,53,0,4,2,4.4,3,0,19.28,0.5,19243.93,0,0.000809,0,0.3,1,3,2.5,1
7,18550.46,4,0,47,1,91,85,3.6,0,0,16.47,0.9341,15495.2,0,0.000888,0,1.3077,1,3,3.8023,1
6,37874.92,2,1,62,2,55,1,1.1,0,1,8.4,0.0182,34693.43,1,0.000222,1,0.071,0,3,3.0546,0
2,23011.75,1,2,60,1,19,2,1.3,1,0,39.62,0.1053,13894.49,0,0.001722,1,0.3896,0,3,2.3159,0
5,12975.75,3,1,44,0,79,25,3.1,1,0,36.13,0.3165,8287.61,0,0.002784,0,0.6013,0,2,0.9495,0
2,22378.8,4,2,43,2,67,17,5.0,1,1,8.78,0.2537,20413.94,0,0.000392,0,0.0,1,2,1.7611,0
1,11261.05,7,1,25,2,37,19,1.5,0,1,46.38,0.5135,6038.18,0,0.004118,1,1.7972,1,0,5.5405,0
8,16013.33,1,0,41,2,97,8,1.3,0,0,22.52,0.0825,12407.13,0,0.001406,1,0.3052,0,2,2.2475,0
1,19949.06,1,3,56,2,33,29,3.1,3,0,2.45,0.8788,19460.31,0,0.000123,0,1.6697,0,3,2.6364,0
3,14404.86,6,3,48,0,66,20,4.3,0,0,1.77,0.303,14149.89,0,0.000123,0,0.2121,1,3,1.909,0
6,3645.34,3,3,49,1,91,76,4.9,2,1,2.97,0.8352,3537.07,0,0.000815,0,0.0835,0,3,2.5056,1
0,32890.37,1,3,60,2,58,22,4.7,3,0,30.99,0.3793,22697.64,1,0.000942,0,0.1138,0,3,2.1379,0
3,44390.5,1,2,51,2,57,40,1.6,1,1,35.76,0.7018,28516.46,1,0.000806,1,2.3861,0,3,5.1054,0
4,4524.53,1,4,38,1,94,25,2.1,3,0,14.23,0.266,3880.69,0,0.003144,1,0.7714,0,2,2.798,0
7,4316.18,1,0,50,2,16,3,4.5,1,0,25.15,0.1875,3230.66,0,0.005826,0,0.0938,0,3,0.5625,1
6,3038.98,4,4,45,0,80,16,2.3,2,1,36.51,0.2,1929.45,0,0.01201,1,0.54,1,2,3.6,0
6,31011.42,7,3,30,2,22,20,4.0,1,1,18.38,0.9091,25311.52,1,0.000593,0,0.9091,1,1,4.7273,0
4,16027.6,4,0,21,1,17,5,4.8,1,0,13.72,0.2941,13828.61,0,0.000856,0,0.0588,1,0,1.8823,0
4,33531.84,2,2,23,2,25,21,3.9,1,0,36.14,0.84,21413.43,1,0.001078,0,0.924,0,0,3.52,0
1,24578.01,7,3,23,2,63,62,4.6,3,0,16.05,0.9841,20633.24,0,0.000653,0,0.3936,1,0,3.9523,0
2,15227.08,7,2,39,0,46,34,4.0,0,1,10.57,0.7391,13617.58,0,0.000694,0,0.7391,1,2,3.2173,0
4,19580.95,2,2,49,1,11,11,2.6,2,1,12.73,1.0,17088.3,0,0.00065,1,2.4,0,3,5.0,0
3,26935.97,5,1,57,1,4,2,3.4,1,1,16.21,0.5,22569.65,1,0.000602,0,0.8,1,3,3.5,0
6,23657.98,6,3,50,2,39,1,4.6,0,0,8.75,0.0256,21587.91,0,0.00037,0,0.0102,1,3,1.0768,0
1,6735.66,7,3,61,2,40,10,1.5,3,1,14.0,0.25,5792.67,0,0.002078,1,0.875,1,3,3.75,0
5,31843.83,3,4,45,0,34,6,2.0,2,1,1.56,0.1765,31347.07,1,4.9e-05,1,0.5295,0,2,3.5295,0
4,22534.85,1,0,31,1,90,43,3.6,0,1,47.14,0.4778,11911.92,0,0.002092,0,0.6689,0,1,2.4334,0
8,9939.17,3,4,31,0,25,13,4.7,1,1,38.91,0.52,6071.84,0,0.003914,0,0.156,0,1,1.56,0
2,35695.23,5,2,57,0,74,70,2.3,2,0,8.29,0.9459,32736.1,1,0.000232,1,2.5539,1,3,6.8377,0
8,6128.94,6,3,44,1,67,23,2.3,0,0,37.27,0.3433,3844.68,0,0.00608,1,0.9269,1,2,4.0299,0
7,42840.91,4,0,41,2,72,23,3.0,0,0,7.73,0.3194,39529.31,1,0.00018,0,0.6388,1,2,2.9582,0
6,22185.01,1,2,22,1,19,8,1.6,0,0,24.44,0.4211,16762.99,0,0.001102,1,1.4317,0,0,3.2633,0
3,44495.44,6,0,21,2,5,1,3.8,3,1,40.09,0.2,26657.22,1,0.000901,0,0.24,1,0,3.6,0
4,40329.82,6,3,27,1,58,42,2.6,2,0,6.18,0.7241,37837.44,1,0.000153,1,1.7378,1,1,6.1723,0
1,23443.62,2,1,59,2,80,58,3.3,0,1,35.4,0.725,15144.58,0,0.00151,0,1.2325,0,3,2.175,0
2,47433.19,3,0,52,1,42,4,4.1,0,1,22.86,0.0952,36589.96,1,0.000482,0,0.0857,0,3,1.2856,0
8,8473.46,4,2,47,1,6,1,1.2,1,0,49.1,0.1667,4312.99,0,0.005794,1,0.6335,1,3,4.5001,0
8,39236.39,7,1,47,2,40,31,3.7,0,0,48.57,0.775,20179.28,1,0.001238,0,1.0075,1,3,5.325,1
4,26054.98,3,1,39,0,40,20,4.4,0,1,1.57,0.5,25645.92,1,6e-05,0,0.3,0,2,2.5,0
2,28741.31,2,2,24,2,74,56,4.8,2,0,25.16,0.7568,21510.0,1,0.000875,0,0.1514,0,0,3.2704,1
7,8475.47,4,4,45,2,90,24,2.0,2,1,5.92,0.2667,7973.72,0,0.000698,1,0.8001,1,2,3.8001,0
4,46894.08,1,0,31,2,84,9,2.0,3,0,23.17,0.1071,36028.72,1,0.000494,1,0.3213,0,1,3.3213,0
5,5648.59,6,3,34,0,97,70,3.0,2,0,5.72,0.7216,5325.49,0,0.001012,0,1.4432,1,1,3.1648,0
3,16870.62,3,2,57,2,91,38,2.0,3,1,25.46,0.4176,12575.36,0,0.001509,1,1.2528,0,3,3.2528,0
6,39840.44,1,1,22,1,39,13,3.5,1,1,48.16,0.3333,20653.28,1,0.001209,0,0.5,0,0,2.9999,0
7,22104.02,5,4,42,2,30,9,4.9,3,1,23.53,0.3,16902.94,0,0.001064,0,0.03,1,2,1.9,0
5,38342.96,1,3,40,1,96,80,2.4,2,0,20.8,0.8333,30367.62,1,0.000542,1,2.1666,0,2,5.4999,0
1,36345.6,3,0,39,2,38,30,1.5,0,0,21.76,0.7895,28436.8,1,0.000599,1,2.7632,0,2,5.3685,0
0,49441.71,3,1,62,2,44,25,1.9,3,0,2.27,0.5682,48319.38,1,4.6e-05,1,1.7614,0,3,4.7046,0
6,3569.79,7,0,48,2,23,13,3.3,0,1,6.26,0.5652,3346.32,0,0.001753,0,0.9608,1,3,2.6956,0
6,25935.81,7,0,39,0,36,14,3.1,0,1,0.37,0.3889,25839.85,1,1.4e-05,0,0.7389,1,2,3.1667,0
1,1819.61,3,3,29,2,9,2,2.3,0,0,49.45,0.2222,919.81,0,0.027161,1,0.5999,0,1,3.6666,0
1,28716.42,1,1,26,0,51,51,3.9,3,1,3.4,1.0,27740.06,1,0.000118,0,1.1,0,1,4.0,0
8,41386.8,7,2,64,1,5,4,3.7,1,1,16.76,0.8,34450.37,1,0.000405,0,1.04,1,3,4.4,0
2,33360.48,7,4,56,1,41,18,2.7,3,1,24.08,0.439,25327.28,1,0.000722,1,1.0097,1,3,5.317,0
4,2266.05,4,4,59,1,83,42,1.5,0,1,42.71,0.506,1298.22,0,0.018839,1,1.771,1,3,5.518,0
7,40173.71,4,2,27,0,23,20,2.6,1,0,34.22,0.8696,26426.27,1,0.000852,1,2.087,1,1,6.6088,0
4,8166.32,3,1,63,1,3,3,3.5,3,1,43.89,1.0,4582.12,0,0.005374,0,1.5,0,3,4.0,0
2,25085.52,6,0,40,1,47,46,3.9,3,0,36.27,0.9787,15987.0,1,0.001446,0,1.0766,1,2,4.9361,0
7,38208.06,5,2,50,2,88,21,4.1,3,0,6.98,0.2386,35541.14,1,0.000183,0,0.2147,1,3,2.7158,0
2,45487.08,3,4,29,2,98,5,4.7,0,0,30.93,0.051,31417.93,1,0.00068,0,0.0153,0,1,1.153,0
5,45986.43,5,2,24,1,14,10,2.4,1,0,20.87,0.7143,36389.06,1,0.000454,1,1.8572,1,0,6.1429,0
0,31213.53,7,3,19,2,65,24,4.3,0,1,6.7,0.3692,29122.22,1,0.000215,0,0.2584,1,0,3.1076,0
0,27213.68,3,4,48,2,12,9,4.9,2,1,9.02,0.75,24759.01,1,0.000331,0,0.075,0,3,3.25,0
5,1043.1,4,2,24,2,84,3,2.5,1,1,32.2,0.0357,707.22,0,0.03084,1,0.0893,1,0,3.1071,0
0,35709.14,6,1,58,1,11,3,2.8,1,0,46.48,0.2727,19111.53,1,0.001302,1,0.5999,1,3,5.8181,0
3,44747.64,2,3,42,0,6,3,3.1,1,1,6.34,0.5,41910.64,1,0.000142,0,0.95,0,2,2.5,0
7,19505.2,7,3,26,1,89,29,3.1,0,0,18.51,0.3258,15894.79,0,0.000949,0,0.619,1,1,1.9774,0
2,15492.48,5,2,57,0,83,64,2.3,3,0,47.75,0.7711,8094.82,0,0.003082,1,2.082,1,3,6.3133,1
8,45615.86,1,1,28,0,47,37,3.3,1,1,12.87,0.7872,39745.1,1,0.000282,0,1.3382,0,1,3.3616,1
6,37688.48,1,3,36,2,13,12,4.5,1,0,24.85,0.9231,28322.89,1,0.000659,0,0.4616,0,2,3.7693,0
6,31589.2,6,3,50,1,36,23,4.3,0,1,33.91,0.6389,20877.3,1,0.001073,0,0.4472,1,3,3.9167,0
1,30924.35,4,3,25,2,82,32,4.6,1,1,45.87,0.3902,16739.35,1,0.001483,0,0.1561,1,0,4.1706,0
8,16024.71,1,2,36,2,41,24,2.8,0,1,31.82,0.5854,10925.65,0,0.001986,1,1.2879,0,2,3.7562,1
6,40482.65,1,1,63,1,58,9,2.2,0,0,25.14,0.1552,30305.31,1,0.000621,1,0.4346,0,3,3.4656,0
1,6371.07,7,0,57,0,55,43,2.5,1,1,11.24,0.7818,5654.96,0,0.001764,1,1.9545,1,3,5.3454,0
1,32814.07,7,4,45,0,61,41,3.8,1,1,35.51,0.6721,21161.79,1,0.001082,0,0.8065,1,2,4.0163,0
3,48626.93,4,3,65,0,27,17,1.4,0,1,47.89,0.6296,25339.49,1,0.000985,1,2.2666,1,3,6.8888,0
7,11896.16,7,0,23,0,64,52,3.7,0,0,28.71,0.8125,8480.77,0,0.002413,0,1.0562,1,0,3.4375,0
2,13562.28,7,4,45,2,7,4,2.0,3,0,30.11,0.5714,9478.68,0,0.00222,1,1.7142,1,2,4.7142,0
1,33395.88,4,0,63,0,46,29,1.1,0,0,43.91,0.6304,18731.75,1,0.001315,1,2.4586,1,3,6.8912,1
0,22917.85,4,4,62,1,36,11,2.9,2,1,36.14,0.3056,14635.34,0,0.001577,1,0.6418,1,3,3.9168,0
3,6373.97,4,0,39,2,84,2,3.0,0,1,32.87,0.0238,4278.85,0,0.005156,0,0.0476,1,2,1.0714,0
0,17384.86,1,3,43,0,82,33,3.9,0,1,46.43,0.4024,9313.07,0,0.002671,0,0.4426,0,2,2.2072,1
1,7233.44,2,4,58,0,51,44,4.4,0,0,23.09,0.8627,5563.24,0,0.003192,0,0.5176,0,3,2.5881,1
2,25197.14,6,2,26,0,48,46,1.5,1,1,44.65,0.9583,13946.62,1,0.001772,1,3.354,1,1,7.8749,0
7,33769.63,6,2,23,1,83,29,1.5,3,0,37.83,0.3494,20994.58,1,0.00112,1,1.2229,1,0,5.0482,0
3,15069.4,5,2,53,2,77,32,4.0,3,1,32.23,0.4156,10212.53,0,0.002139,0,0.4156,1,3,2.2468,0
7,22987.71,7,0,51,2,91,69,4.7,0,1,36.68,0.7582,14555.82,0,0.001596,0,0.2275,1,3,3.2746,0
0,35118.87,5,3,52,1,43,41,3.8,0,1,35.54,0.9535,22637.62,1,0.001012,0,1.1442,1,3,4.8605,0
7,12054.77,5,4,53,0,28,6,4.1,1,0,13.86,0.2143,10383.98,0,0.00115,0,0.1929,1,3,1.6429,1
5,16125.99,4,3,20,1,29,29,3.1,0,0,42.98,1.0,9195.04,0,0.002665,0,1.9,1,0,5.0,1
0,1742.62,3,4,46,0,16,0,4.5,2,1,43.53,0.0,984.06,0,0.024965,0,0.0,0,3,1.0,0
1,24358.46,7,1,44,0,75,27,4.9,1,1,29.82,0.36,17094.77,0,0.001224,0,0.036,1,2,2.08,0
4,26886.87,3,0,25,1,38,34,1.6,1,0,32.16,0.8947,18240.05,1,0.001196,1,3.042,0,0,5.6841,1
6,15270.46,4,1,49,0,9,4,4.2,2,0,48.74,0.4444,7827.64,0,0.003192,0,0.3555,1,3,3.3332,0
0,40009.03,5,4,35,1,9,6,2.6,0,1,14.3,0.6667,34287.74,1,0.000357,1,1.6001,1,1,6.0001,0
6,26296.49,4,3,62,2,52,51,4.3,2,1,1.52,0.9808,25896.78,1,5.8e-05,0,0.6866,1,3,4.9424,0
4,2652.4,7,4,48,0,96,89,2.9,3,0,19.43,0.9271,2137.04,0,0.007323,1,1.9469,1,3,5.7813,0
4,119.84,6,4,30,1,7,7,3.2,3,1,27.5,1.0,86.88,0,0.227574,0,1.8,1,1,4.0,0
8,30861.81,6,1,38,0,30,4,2.0,3,1,48.24,0.1333,15974.07,1,0.001563,1,0.3999,1,2,5.3999,0
0,2132.62,3,1,38,0,93,36,1.5,3,0,39.93,0.3871,1281.06,0,0.018715,1,1.3548,0,2,3.1613,0
7,6285.82,2,0,53,1,88,36,3.7,3,1,8.96,0.4091,5722.61,0,0.001425,0,0.5318,0,3,1.2273,0
1,22432.07,6,2,23,1,10,3,2.2,1,1,3.73,0.3,21595.35,0,0.000166,1,0.84,1,0,3.9,1
3,23745.83,4,0,19,1,95,72,3.0,0,0,8.83,0.7579,21649.07,0,0.000372,0,1.5158,1,0,3.2737,0
4,33090.31,7,0,54,1,60,3,1.9,2,1,29.3,0.05,23394.85,1,0.000885,1,0.155,1,3,4.15,0
3,6195.61,6,3,65,2,64,28,1.6,1,0,12.36,0.4375,5429.83,0,0.001995,1,1.4875,1,3,4.3125,0
2,14020.55,4,0,33,2,74,25,4.4,2,1,10.87,0.3378,12496.52,0,0.000775,0,0.2027,1,1,2.0134,0
4,13556.16,2,2,42,0,70,56,3.9,2,1,6.42,0.8,12685.85,0,0.000474,0,0.88,0,2,2.4,0
8,16038.02,5,1,47,0,23,11,1.4,0,1,2.77,0.4783,15593.77,0,0.000173,1,1.7219,1,3,4.4349,0
1,49295.84,7,2,57,1,43,32,4.3,0,0,30.03,0.7442,34492.3,1,0.000609,0,0.5209,1,3,4.2326,1
3,40367.54,6,4,61,0,91,31,4.3,3,1,35.19,0.3407,26162.2,1,0.000872,0,0.2385,1,3,3.0221,0
1,49894.31,6,2,63,1,25,6,4.2,3,1,24.05,0.24,37894.73,1,0.000482,0,0.192,1,3,2.72,0
5,18385.17,6,3,60,2,51,41,3.8,0,0,11.22,0.8039,16322.35,0,0.00061,0,0.9647,1,3,3.4117,0
7,10954.02,7,4,28,2,8,3,1.2,1,0,27.53,0.375,7938.38,0,0.002513,1,1.425,1,1,4.125,0
0,11091.83,4,3,44,0,20,12,1.4,0,0,10.55,0.6,9921.64,0,0.000951,1,2.16,1,2,4.8,0
1,10797.06,5,4,35,1,66,37,2.1,1,0,32.1,0.5606,7331.2,0,0.002973,1,1.6257,1,1,4.6818,0
6,29105.1,5,2,35,0,61,0,4.5,3,1,24.2,0.0,22061.67,1,0.000831,0,0.0,1,1,2.0,0
5,1136.69,7,0,32,0,37,14,3.4,2,1,12.21,0.3784,997.9,0,0.010732,0,0.6054,1,1,2.1352,0
5,46835.26,6,0,40,1,27,7,1.8,3,0,15.51,0.2593,39571.11,1,0.000331,1,0.8298,1,2,4.7779,0
5,11746.33,6,2,65,1,42,0,2.4,1,1,24.07,0.0,8918.99,0,0.002049,1,0.0,1,3,3.0,1
0,41092.44,1,0,44,1,86,24,1.2,0,0,49.14,0.2791,20899.61,1,0.001196,1,1.0606,0,2,4.8373,0
4,25048.43,7,4,38,2,57,21,2.1,0,0,40.51,0.3684,14901.31,1,0.001617,1,1.0684,1,2,6.1052,0
8,18459.12,5,2,21,1,30,7,1.9,0,1,7.41,0.2333,17091.3,0,0.000401,1,0.7232,1,0,3.6999,1
7,36831.48,3,4,36,1,20,15,4.0,2,1,8.97,0.75,33527.7,1,0.000244,0,0.75,0,2,3.25,0
6,10932.59,4,3,48,1,79,32,1.9,1,1,41.19,0.4051,6429.46,0,0.003767,1,1.2558,1,3,5.2153,0
2,12708.81,2,1,60,2,58,28,2.1,3,0,36.55,0.4828,8063.74,0,0.002876,1,1.4001,0,3,3.4484,0
7,18285.26,2,4,65,0,11,7,1.9,0,1,28.36,0.6364,13099.56,0,0.001551,1,1.9728,0,3,3.9092,0
7,46301.77,2,0,45,2,6,4,2.9,2,1,34.31,0.6667,30415.63,1,0.000741,1,1.4001,0,2,5.0001,0
6,35215.67,4,2,18,2,6,5,4.2,3,0,24.33,0.8333,26647.7,1,0.000691,0,0.6666,1,0,4.4999,0
0,6262.62,6,2,23,1,43,24,4.4,1,1,27.89,0.5581,4515.98,0,0.004453,0,0.3349,1,0,2.6743,0
8,42043.58,2,1,52,2,64,18,3.7,3,1,11.55,0.2812,37187.55,1,0.000275,0,0.3656,0,3,1.8436,0
2,7719.14,6,4,47,2,64,30,2.0,1,1,3.97,0.4688,7412.69,0,0.000514,1,1.4064,1,3,4.4064,0
6,17777.88,6,4,53,0,41,1,4.3,2,1,22.38,0.0244,13799.19,0,0.001259,0,0.0171,1,3,1.0732,0
6,3502.72,4,2,39,0,62,8,1.6,0,1,46.89,0.129,1860.29,0,0.013383,1,0.4386,1,2,4.387,0
3,1434.26,5,0,52,1,18,4,2.9,3,1,34.49,0.2222,939.58,0,0.02403,1,0.4666,1,3,3.6666,1
7,38594.25,7,2,55,0,71,22,3.4,1,1,10.09,0.3099,34700.09,1,0.000261,0,0.4958,1,3,2.9297,0
5,13574.18,3,3,19,1,13,11,3.9,3,0,27.98,0.8462,9776.12,0,0.002061,0,0.9308,0,0,2.5386,0
6,16109.5,2,2,19,1,8,8,4.6,1,1,29.27,1.0,11394.25,0,0.001817,0,0.4,0,0,3.0,0
6,36523.53,7,3,51,2,11,4,2.5,1,0,1.21,0.3636,36081.6,1,3.3e-05,1,0.909,1,3,5.0908,0
0,29288.49,1,1,42,2,9,6,1.4,2,1,19.67,0.6667,23527.44,1,0.000672,1,2.4001,0,2,5.0001,1
7,25301.77,4,3,33,2,19,18,2.5,0,1,34.14,0.9474,16663.75,1,0.001349,1,2.3685,1,1,6.8422,0
4,10330.0,7,0,32,1,25,14,4.5,2,1,15.35,0.56,8744.35,0,0.001486,0,0.28,1,1,2.68,1
3,34823.5,2,0,39,1,74,23,2.1,0,1,29.65,0.3108,24498.33,1,0.000851,1,0.9013,0,2,3.9324,0
3,46195.71,6,3,26,0,58,43,3.1,2,0,16.9,0.7414,38388.64,1,0.000366,0,1.4087,1,1,4.2242,1
5,12868.98,4,1,57,2,31,7,4.5,1,1,47.23,0.2258,6790.96,0,0.00367,0,0.1129,1,3,2.6774,0
5,1960.74,6,1,42,0,5,1,2.0,3,1,31.89,0.2,1335.46,0,0.016256,1,0.6,1,2,3.6,0
4,21724.5,1,4,64,2,9,7,1.4,3,0,11.63,0.7778,19197.94,0,0.000535,1,2.8001,0,3,4.3334,0
5,16305.76,4,2,42,0,46,7,2.5,0,0,35.3,0.1522,10549.83,0,0.002165,1,0.3805,1,2,3.4566,0
2,41101.58,1,0,22,0,63,54,2.5,0,0,21.39,0.8571,32309.95,1,0.00052,1,2.1428,0,0,5.5713,0
0,35633.01,5,3,40,0,82,22,1.9,0,1,28.45,0.2683,25495.42,1,0.000798,1,0.8317,1,2,4.8049,0
6,39455.09,4,3,57,0,78,9,4.8,1,0,31.1,0.1154,27184.56,1,0.000788,0,0.0231,1,3,2.3462,0
7,42409.6,7,4,64,2,64,50,1.2,3,0,24.29,0.7812,32108.31,1,0.000573,1,2.9686,1,3,6.3436,0
1,37560.65,6,1,21,0,68,21,3.1,2,0,29.2,0.3088,26592.94,1,0.000777,0,0.5867,1,0,2.9264,0
3,7306.38,4,3,41,2,22,4,3.8,0,1,37.0,0.1818,4603.02,0,0.005063,0,0.2182,1,2,1.5454,0
7,17817.36,6,1,48,1,48,16,2.4,1,0,23.52,0.3333,13626.72,0,0.00132,1,0.8666,1,3,3.9999,1
7,33411.62,3,2,21,0,21,20,1.1,2,0,27.64,0.9524,24176.65,1,0.000827,1,3.7144,0,0,5.8572,1
2,6840.86,3,1,32,1,64,63,2.1,1,1,35.03,0.9844,4444.51,0,0.00512,1,2.8548,0,1,4.9532,0
7,24576.47,2,3,23,1,24,19,2.2,2,1,16.19,0.7917,20597.54,0,0.000659,1,2.2168,0,0,4.3751,0
4,45645.23,5,0,63,1,38,33,4.0,1,1,19.32,0.8684,36826.57,1,0.000423,0,0.8684,1,3,4.6052,1
2,44472.01,6,3,50,2,28,1,1.3,2,0,29.53,0.0357,31339.43,1,0.000664,1,0.1321,1,3,4.1071,0
6,10340.87,3,0,47,2,12,1,1.1,3,0,22.42,0.0833,8022.45,0,0.002168,1,0.3249,0,3,2.2499,0
1,18771.83,5,0,20,0,24,6,1.9,3,1,48.38,0.25,9690.02,0,0.002577,1,0.775,1,0,4.75,0
8,43146.67,4,4,38,0,56,30,3.0,1,0,42.31,0.5357,24891.31,1,0.000981,0,1.0714,1,2,4.6071,0
8,32720.53,1,0,21,0,40,35,3.5,2,1,17.69,0.875,26932.27,1,0.000541,0,1.3125,0,0,3.625,0
7,20073.82,4,3,43,2,91,16,2.1,1,0,9.13,0.1758,18241.08,0,0.000455,1,0.5098,1,2,3.5274,0
1,658.24,3,4,37,0,53,42,4.3,3,0,14.14,0.7925,565.16,0,0.021449,0,0.5548,0,2,2.3775,0
4,26147.85,5,1,42,2,46,9,1.5,0,0,37.31,0.1957,16392.09,1,0.001427,1,0.685,1,2,4.5871,0
0,38982.08,1,0,62,1,59,4,2.7,1,0,2.84,0.0678,37874.99,1,7.3e-05,1,0.1559,0,3,3.2034,0
0,47271.47,7,0,28,1,25,13,2.4,0,1,37.02,0.52,29771.57,1,0.000783,1,1.352,1,1,5.56,1
1,48931.11,2,1,56,2,43,5,1.6,3,0,3.76,0.1163,47091.3,1,7.7e-05,1,0.3954,0,3,3.3489,0
4,242.13,3,0,18,0,62,30,4.5,0,0,22.76,0.4839,187.02,0,0.093612,0,0.242,0,0,1.4517,0
4,29052.75,1,4,62,1,62,39,4.9,1,0,4.92,0.629,27623.35,1,0.000169,0,0.0629,0,3,2.887,0
2,12341.85,3,4,27,2,12,8,3.5,1,1,18.62,0.6667,10043.8,0,0.001509,0,1.0,0,1,2.0001,0
8,47540.02,5,1,35,0,77,36,4.6,1,0,17.68,0.4675,39134.94,1,0.000372,0,0.187,1,1,3.4025,0
6,43666.44,6,4,48,1,81,58,4.9,2,1,41.62,0.716,25492.47,1,0.000953,0,0.0716,1,3,5.148,1
5,4046.97,2,4,56,0,91,38,2.6,0,1,36.83,0.4176,2556.47,0,0.009098,1,1.0022,0,3,3.2528,0
8,4376.05,1,1,64,0,73,31,4.7,3,0,18.14,0.4247,3582.23,0,0.004144,0,0.1274,0,3,1.2741,1
5,4120.25,1,0,47,0,82,74,2.7,1,1,2.81,0.9024,4004.47,0,0.000682,1,2.0755,0,3,4.7072,0
0,5493.29,3,0,32,1,65,0,4.8,2,1,7.13,0.0,5101.62,0,0.001298,0,0.0,0,1,0.0,0
2,22992.08,5,2,52,2,78,78,1.7,2,1,8.96,1.0,20931.99,0,0.00039,1,3.3,1,3,6.0,0
6,16870.39,4,0,64,0,96,92,1.9,1,1,25.65,0.9583,12543.13,0,0.00152,1,2.9707,1,3,5.8749,1
4,1034.32,2,2,64,0,69,0,4.9,3,0,7.64,0.0,955.3,0,0.007379,0,0.0,0,3,0.0,1
5,18534.85,4,0,55,2,79,65,1.6,2,0,46.22,0.8228,9968.04,0,0.002494,1,2.7975,1,3,6.4684,1
4,23211.45,6,2,64,1,37,9,2.4,3,0,37.51,0.2432,14504.84,0,0.001616,1,0.6323,1,3,3.7296,1
8,9101.71,3,3,46,2,14,10,2.6,3,0,18.36,0.7143,7430.64,0,0.002017,1,1.7143,0,3,4.1429,0
7,8197.64,6,1,52,0,29,22,4.7,0,0,48.79,0.7586,4198.01,0,0.005951,0,0.2276,1,3,4.2758,0
3,4044.04,4,3,53,1,32,26,2.2,1,0,37.69,0.8125,2519.84,0,0.009318,1,2.275,1,3,5.4375,0
3,17141.67,4,4,19,1,15,1,4.9,1,0,42.38,0.0667,9877.03,0,0.002472,0,0.0067,1,0,2.2001,0
3,43170.19,3,4,45,1,1,1,4.9,1,1,32.31,1.0,29221.9,1,0.000748,0,0.1,0,2,4.0,0
5,18570.54,4,2,46,2,74,63,2.4,3,1,5.42,0.8514,17564.02,0,0.000292,1,2.2136,1,3,5.5542,0
3,21938.1,1,1,32,2,81,37,2.3,0,0,8.05,0.4568,20172.08,0,0.000367,1,1.2334,0,1,3.3704,0
6,24412.52,5,2,21,0,27,6,1.2,2,1,28.04,0.2222,17567.25,0,0.001149,1,0.8444,1,0,3.6666,0
1,976.58,1,4,65,1,20,15,4.0,0,0,44.33,0.75,543.66,0,0.045347,0,0.75,0,3,3.25,0
0,15127.65,1,2,52,1,15,10,1.1,3,1,42.45,0.6667,8705.96,0,0.002806,1,2.6001,0,3,5.0001,0
1,4562.57,4,3,38,1,38,6,4.7,1,1,43.98,0.1579,2555.95,0,0.009637,0,0.0474,1,2,2.4737,0
1,28147.15,4,2,65,2,27,16,2.9,1,1,38.91,0.5926,17195.09,1,0.001382,1,1.2445,1,3,5.7778,1
0,11408.04,5,0,30,2,65,15,3.7,0,1,22.55,0.2308,8835.53,0,0.001977,0,0.3,1,1,1.6924,0
3,19058.6,5,4,52,2,89,50,2.6,0,0,18.14,0.5618,15601.37,0,0.000952,1,1.3483,1,3,4.6854,0
8,9935.02,4,0,18,1,63,6,4.4,0,1,8.01,0.0952,9139.22,0,0.000806,0,0.0571,1,0,1.2856,0
4,36167.83,5,1,65,2,91,31,1.7,3,0,3.37,0.3407,34948.97,1,9.3e-05,1,1.1243,1,3,5.0221,0
5,18015.76,2,3,49,2,53,11,1.6,3,1,13.17,0.2075,15643.08,0,0.000731,1,0.7055,0,3,2.6225,0
0,11547.2,2,4,41,1,87,51,1.6,1,0,0.88,0.5862,11445.58,0,7.6e-05,1,1.9931,0,2,3.7586,0
